comment,text_clean,sentiment,label_encoded
Lg-an jd presiden pd ambisi gila proyek!.udh gk bisa kelola n-gara mlh yg ada bikin bangkrut!.sby aj bikin proyek hambalang mangkrak!&Rugi.masih pgn bikin proyek lg.lalu itu jkowi jg proyek Ikn&proyek woosh mangkrak&rugi jg.dg htg yg membengkak!&rugi-kn N-gara.rkyt di bikin ssh!&sgsr!.krn Ambisi para pemimpin-ny yg rakus!&Srkh!.pd proyek2yg mangkrak!.bukan rkyt-ny yg di sjhtr-kn mlh rkyt di bikin miskin&suruh tanggung htg proyek yg gk lns2&membengkak!.,lg an jadi presiden pd ambisi gila proyek sudah tidak bisa kelola n gara mlh yang ada bikin bangkrut sby aj bikin proyek hambalang mangkrak rugi masih pgn bikin proyek lg lalu itu jkowi jg proyek ikn proyek woosh mangkrak rugi jg dengan htg yang membengkak rugi kn n gara rkyt di bikin ssh sgsr karna ambisi para pemimpin ny yang rakus srkh pd proyek yg mangkrak bukan rkyt ny yang di sjhtr kn mlh rkyt di bikin miskin suruh tanggung htg proyek yang tidak lns  membengkak,negative,0
"Selalu ada resiko yang harus ditanggung sama pembuat kebijakan saat bikin program, gw ingetin ya dulu Sukarno maksa bikin monas saat indo inflasi, n ada proyek hambalang n proyek2 mangkrak besar lain yg terekam , apa bedanya semua dengan IKN n Whoos ?!? Dan hasilnya apa ? Yg banyak ditangkap malah bawah2nya doang kan dr dulu termasuk MBG ini juga kan ?!? Gw ngga bilang semua proyek itu buruk tapi cara eksekusinya yang ""maksa n imperfect"" 
Dan otomatis jadi tanggungan pemimpin selanjudnya, soal siapa yg paling bertanggung jawab itu kan lihat garis legislatif yudikatif dan pemegang acc kran keuangan dan evaluatornya. Menurut gw Partai n DPR sebelum Presiden2nya.. dan aparat2 hukum pendukungnya.
Dan lagi2 lagi2 ada non writen rules di protecular safety guard for president, yaitu : Tidak boleh ada kekosongan Jabatan kepresidenan selagi ada pion yg harus dikorbankan maka itu lebih baik.",selalu ada resiko yang harus ditanggung sama pembuat kebijakan saat bikin program gw ingetin ya dulu sukarno maksa bikin monas saat indo inflasi n ada proyek hambalang n proyek  mangkrak besar lain yang terekam apa bedanya semua dengan ikn n whoos dan hasilnya apa yang banyak ditangkap malah bawah nya doang kan dari dulu termasuk mbg ini juga kan gw tidak bilang semua proyek itu buruk tapi cara eksekusinya yang maksa n imperfect dan otomatis jadi tanggungan pemimpin selanjudnya soal siapa yang paling bertanggung jawab itu kan lihat garis legislatif yudikatif dan pemegang acc kran keuangan dan evaluatornya menurut gw partai n dpr sebelum presiden nya dan aparat  hukum pendukungnya dan lagi  lagi  ada non writen rules di protecular safety guard for president yaitu tidak boleh ada kekosongan jabatan kepresidenan selagi ada pion yang harus dikorbankan maka itu lebih baik,negative,0
"Saya orang Bandung dan saya merasakan manfaat daei whoose... Yg masalah mark up nya kalau ada bukan whoose nya Boss... Jgn bilang sebelumnya semua moda transportasi lengkap, ini soal waktu... Lu kadamg kadang buat konten ngaco...",saya orang bandung dan saya merasakan manfaat daei whoose yang masalah mark up nya kalau ada bukan whoose nya boss jgn bilang sebelumnya semua moda transportasi lengkap ini soal waktu lu kadamg kadang buat konten ngaco,positive,2
Uang yg di bayarkan utang. Mudah mudahan bukan uang Rakyat. Dan kasusnya harus di usut. Siapapun oknumnya yg terglibat. Harus di Tangkap rampas harta kekayaannya.,uang yang di bayarkan utang mudah mudahan bukan uang rakyat dan kasusnya harus di usut siapapun oknumnya yang terglibat harus di tangkap rampas harta kekayaannya,negative,0
Siapa Perencana nya  dimana KPK bunga Mekar di Cina,siapa perencana nya dimana kpk bunga mekar di cina,negative,0
Tak ada yg ditangkap karena mereka penguasa,tidak ada yang ditangkap karena mereka penguasa,negative,0
"Apa sih susahnya panggil jkw
Kok Semua dibikin gaduh
Ijazah,  Tom lembeng,  Yakut,  Judol, PIK2, whoosh... 
Kenapa kok Semua suruh tebak2 an",apa sih susahnya panggil jkw kok semua dibikin gaduh ijazah tom lembeng yakut judol pik  whoosh kenapa kok semua suruh tebak  an,neutral,1
"kawan office sya baru pulang dr indonesia... dia cuba naik whoosh ni dr jkrta ke bandung dan bandung ke jkrta.

dia kata bestttt gilerrrr whoosh ni. tiket nye juga murah dan selesa.. 

hebattt indonesia ni.. negara kami malaysia masih lrt, mrt, erl dan monorel... kalu jarak jauh komuter je.. 

sya pun nk coba naik whoosh ni satu hari nnti. 
indon ni semakin maju ya.. hrp malaysia dpt bljr dr indo.",kawan office sya baru pulang dari indonesia dia cuba naik whoosh ni dari jkrta ke bandung dan bandung ke jkrta dia kata bestt gilerr whoosh ni tiket nye juga murah dan selesa hebatt indonesia ni negara kami malaysia masih lrt mrt erl dan monorel kalu jarak jauh komuter je sya pun nk coba naik whoosh ni satu hari nnti indon ni semakin maju ya hrp malaysia dapat bljr dari indo,positive,2
Semua yg terlibat baik pimpinan maupun bawahan harus di tangkap,semua yang terlibat baik pimpinan maupun bawahan harus di tangkap,negative,0
Dulu orang solo memuji melebihi memuji Tuhan tapi sekarang ini malah rakyat Indonesia terutama masarakat solo yang berteriak klau mulyono itu tidak becus memimpin Indonesia,dulu orang solo memuji melebihi memuji tuhan tapi sekarang ini malah rakyat indonesia terutama masarakat solo yang berteriak klau mulyono itu tidak becus memimpin indonesia,negative,0
Menutmu siapa Raymond?,menutmu siapa raymond,neutral,1
"Pihak ahlinya aja menolak dan ga setuju, malah terus dipaksakan. Nahkan tinggal tunggu kehancurannya aja",pihak ahlinya saja menolak dan tidak setuju malah terus dipaksakan nahkan tinggal tunggu kehancurannya saja,negative,0
"Mantul itu, semoga di dengar sama  pihak terkait dan dipertimbangkan utk jadi stafsus",mantul itu semoga di dengar sama pihak terkait dan dipertimbangkan untuk jadi stafsus,neutral,1
Maka nya pak prabowo jangan muji2 jokowi korupsi 118 triliun spa yg harus di banggain fati jokowi pak prbowo jokowi itu jjahat bukan bela rakya pak prabowo malah muji.joko wi,maka nya pak prabowo jangan muji  jokowi korupsi   triliun spa yang harus di banggain fati jokowi pak prbowo jokowi itu jjahat bukan bela rakya pak prabowo malah muji joko wi,negative,0
paling efisienshinkansen ngelink kemana-mana,paling efisienshinkansen ngelink kemana mana,neutral,1
Jadi panjaang permasalahan..kasian rakyat ujung2nya perang..,jadi panjaang permasalahan kasian rakyat ujung nya perang,negative,0
"Mungkin lebih berguna d dirasakan rakyak kalau dibangun kereta Sumatra, kalimantan, Sulawesi d papau untuk kemeratasn.... Jgn cuma dijawa saja.",mungkin lebih berguna d dirasakan rakyak kalau dibangun kereta sumatra kalimantan sulawesi d papau untuk kemeratasn jgn cuma dijawa saja,neutral,1
Yg di tangkap & di hukum jokodok,yang di tangkap di hukum jokodok,negative,0
"Yang wajib bayar hutang KCIC ya jokowi + lbp dong mereka aktornya KCIC, udah sangat gampang statemen lbp menerima proyek KCIC barang udah busuk, tapi tetap lanjut dibangun, mestinya cari busuknya dimana, tangkap jokowi + lbp adili kedua orang itu paksa bayar hutang KCIC samai 60 thn, bila tidak paksa lunasi hutang KCIC toh hartanya 274 T, itu jabatan mentri jkw, gimana klo presidennya pastinya berkali kali lipat harta LBP DONGGG !!!!!😊😅😮😢🎉😂❤",yang wajib bayar hutang kcic ya jokowi lbp dong mereka aktornya kcic sudah sangat gampang statemen lbp menerima proyek kcic barang sudah busuk tapi tetap lanjut dibangun mestinya cari busuknya dimana tangkap jokowi lbp adili kedua orang itu paksa bayar hutang kcic samai   thn bila tidak paksa lunasi hutang kcic toh hartanya   t itu jabatan mentri jkw gimana kalau presidennya pastinya berkali kali lipat harta lbp dongg,negative,0
Gampang kalo mau bayar utang whoosh.  Jual aja kota solo. Kampung nya si jokowi,gampang kalau mau bayar utang whoosh jual saja kota solo kampung nya si jokowi,negative,0
Ini Salah Luhut!!!!,ini salah luhut,negative,0
"Biarin aja kereta whoosh di ambil sm china,, suruh china pake jasa mata elang, biar kereta ny bisa di tarik di jalan😂",biarin saja kereta whoosh di ambil sama china suruh china pake jasa mata elang biar kereta ny bisa di tarik di jalan,neutral,1
"Pas kasus tomlembong kemaren katanya tetap jadi tersangka karena kebijakannya merugikan negara. Meskipun pada akhirnya ga jadi dihukum.
Trus yg buat kebijakan kereta cepat ni nasibnya kekmana, gada diproses juga kah kaya tomlembong. Toh sama2 kebijakannya merugikan negara",pas kasus tomlembong kemaren katanya tetap jadi tersangka karena kebijakannya merugikan negara meskipun pada akhirnya tidak jadi dihukum trus yang buat kebijakan kereta cepat ni nasibnya kekmana gada diproses juga kah kaya tomlembong toh sama  kebijakannya merugikan negara,negative,0
"Harusnya jokowi lah yg tgg jawab,, dia dgn sadar udh sengaja & menyetujui hutang tsb, pdhal udh di ingatkan oleh pejabat& ekonom,",harusnya jokowi lah yang tgg jawab dia dengan sadar sudah sengaja menyetujui hutang tsb pdhal sudah di ingatkan oleh pejabat ekonom,negative,0
smua pejabat yg terlibat kcic,smua pejabat yang terlibat kcic,negative,0
di per panjang kereta cepat itu cumak untuk nutupi kurupsine Jokowi sebetuli di kurupsi jokowi,di per panjang kereta cepat itu cumak untuk nutupi kurupsine jokowi sebetuli di kurupsi jokowi,negative,0
Oh iya...Luhut ikat juga,oh iya luhut ikat juga,negative,0
Jokowi knp mau tanya lagi,jokowi knp mau tanya lagi,neutral,1
Usut org yg hiansti bangsa dan menyusahkan ngerih hidup ingin kaya hidup ya ga halal mungkin g takut hukum Alloh kpk aja lambat kasus org kecil maen hukum aja rakyat juga puya hukum yg korupsi keluarga ya g takut dan g jerih AJB alloh,usut org yang hiansti bangsa dan menyusahkan ngerih hidup ingin kaya hidup ya tidak halal mungkin g takut hukum alloh kpk saja lambat kasus org kecil maen hukum saja rakyat juga puya hukum yang korupsi keluarga ya g takut dan g jerih ajb alloh,negative,0
Kpk ga jujur ganti  dgn ahy saja jujur itu,kpk tidak jujur ganti dengan ahy saja jujur itu,negative,0
Rakyat tuntut hutang keretanya biar klar,rakyat tuntut hutang keretanya biar klar,negative,0
Tuntut harus hutangnya jgn kadih ampun,tuntut harus hutangnya jgn kadih ampun,negative,0
"Begini saya jelaskan bedanya yah : 
Karena bunga 3,5% ini harus bayar Utang 2T per tahun. 

Kalau bunga cuma 0,1 % utang pertahun cuma 57 Miliar. 

Ini asumsi sama biaya 122 Triliun. Kalau dengan Jepang biaya kemarin cuma 84 Triliun. Maka lebih rendah lagi.",begini saya jelaskan bedanya yah karena bunga     ini harus bayar utang  t per tahun kalau bunga cuma     utang pertahun cuma   miliar ini asumsi sama biaya   triliun kalau dengan jepang biaya kemarin cuma   triliun maka lebih rendah lagi,neutral,1
Mungkin KPK purak2 tidak tau sdr ku kan dah jelas barapa kasus yg masuk ke KPK kurang mendengar kupingnya sdr ku,mungkin kpk purak  tidak tau sdr ku kan sudah jelas barapa kasus yang masuk ke kpk kurang mendengar kupingnya sdr ku,negative,0
"Hebat pa Zainur dan pa Agus semoga idealismenya membawa umur panjang dan sehat selalu, aamiin",hebat pa zainur dan pa agus semoga idealismenya membawa umur panjang dan sehat selalu aamiin,neutral,1
"Hati2 jangan bangun rute woosh lagi ke surabaya, sekarang woosh bandung saja rugi dan bingung ngangsur utangnya. Kalau bisa sekarang Indonesia jangan hutang lagi khawatir kedepan negara bangkrut. kereta cepat bukan kebutuhan karena nanti akan berdampak mengurangi penumpung travel, kereta parahyangan. jika dibuat jarak jauh sampai surabaya juga tidak layak bisnis karena sudah ada pesawat juga nanti akan berebut penumpang akhirnya sama2 rugi atau paling tidak menurun labanya jadi cari investasi yg jelas pasti menguntungkan misalnya dg penyehatan BUMN BUMD yg ada sekarang sehingga bisa menguntungkan negara",hati  jangan bangun rute woosh lagi ke surabaya sekarang woosh bandung saja rugi dan bingung ngangsur utangnya kalau bisa sekarang indonesia jangan hutang lagi khawatir kedepan negara bangkrut kereta cepat bukan kebutuhan karena nanti akan berdampak mengurangi penumpung travel kereta parahyangan jika dibuat jarak jauh sampai surabaya juga tidak layak bisnis karena sudah ada pesawat juga nanti akan berebut penumpang akhirnya sama  rugi atau paling tidak menurun labanya jadi cari investasi yang jelas pasti menguntungkan misalnya dengan penyehatan bumn bumd yang ada sekarang sehingga bisa menguntungkan negara,negative,0
KPK nga bakalan bisa.,kpk nga bakalan bisa,negative,0
Jelas rugiin negara' jelas nilai kerugian kalo kpk gak punya nyali bongkar usut kasus ini kpk  bubarin aja bikin beban uang negara saja gak ada guna nya giliran nyangkut orang orang tengik gitu jiper huuuuu,jelas rugiin negara jelas nilai kerugian kalau kpk tidak punya nyali bongkar usut kasus ini kpk bubarin saja bikin beban uang negara saja tidak ada guna nya giliran nyangkut orang orang tengik gitu jiper huu,negative,0
Koruptor berhati iblis idenger iblis nya marah lo iblis ga pernah korupsi  kumpul kebo  kebonya marah lo saya selalu jadi sasaran,koruptor berhati iblis idenger iblis nya marah lo iblis tidak pernah korupsi kumpul kebo kebonya marah lo saya selalu jadi sasaran,neutral,1
Negara cuma bisa di taklukkan oleh seorang jokiwo.   Bagaimana gak hebat su jokiwo.,negara cuma bisa di taklukkan oleh seorang jokiwo bagaimana tidak hebat su jokiwo,neutral,1
"Ketua KPK yg nunjuk Mulyono jadi ga mungkin berani KPK mau usut , hanya omong kosong aja KPK di depan wartawan,",ketua kpk yang nunjuk mulyono jadi tidak mungkin berani kpk mau usut hanya omong kosong saja kpk di depan wartawan,negative,0
KPK bubar ajaaaaaaaaaaaaaaaaa! mana aja nyali kau!,kpk bubar ajaa mana saja nyali kau,negative,0
"Bila pada proyek WHOOSH ada praktik KORUPSI segera SIKAT ! Jangan sampai kalah cepat dgn  makhluk pemakan bangkai yg selama ini hidup dari menghasut dan MEMFITNAH yg mulai memanfaatkan WHOOSH jadi konten dan pansos.Ingat  bhw WHOOSH telah mentransformasi sistem perkeretaapian Indonesia dari jahiliah (lambat, rawan KECELAKAAN, telah menelan korban ribuan jiwa) menjadi modern,aman,nyaman ,cepat dan tepat waktu. Seharusnya teknologi WHOOSH segera dipelajari,dikuasai dan dikembangkan sendiri agar mandiri, bukan dihujat mengikuti hasutan dan fitnah makhluk pemakan bangkai.",bila pada proyek whoosh ada praktik korupsi segera sikat jangan sampai kalah cepat dengan makhluk pemakan bangkai yang selama ini hidup dari menghasut dan memfitnah yang mulai memanfaatkan whoosh jadi konten dan pansos ingat bhw whoosh telah mentransformasi sistem perkeretaapian indonesia dari jahiliah lambat rawan kecelakaan telah menelan korban ribuan jiwa menjadi modern aman nyaman cepat dan tepat waktu seharusnya teknologi whoosh segera dipelajari dikuasai dan dikembangkan sendiri agar mandiri bukan dihujat mengikuti hasutan dan fitnah makhluk pemakan bangkai,positive,2
"WIDI PORNOMO INI KALAU TIDAK TERBUKTI HARUS DICINCANG DAGING NYA DIKASIH SAMA IKAN HIU 
BIAR TIDAK SEMBARANGA BERBICARA",widi pornomo ini kalau tidak terbukti harus dicincang daging nya dikasih sama ikan hiu biar tidak sembaranga berbicara,neutral,1
"LBP adalah seorang penokoh yang mengatakan bahwa proyek kereta cepat Whoosh sudah dalam kondisi ""busuk"" sejak awal ia ditugaskan untuk mengurusnya. Pernyataan ini disampaikannya dalam sebuah diskusi pada pertengahan Oktober 2025.
 
Berikut adalah poin-poin utama dari pernyataannya :

# Kondisi keuangan yang bermasalah.
LBP, yang saat itu menjabat sebagai Menko, menjelaskan bahwa proyek Whoosh memiliki masalah keuangan yang buruk saat pertama kali berada di bawah pengawasannya.

# Audit dan restrukturisasi.
Untuk mengatasi masalah tersebut, pemerintah melakukan audit keuangan. Menurut LBP, pihak Tiongkok bersedia merestrukturisasi pinjaman proyek, yang totalnya mencapai Rp118 triliun, dengan jangka waktu hingga 60 tahun.

# Bukan kritik terhadap Whoosh.
Pernyataan LBP tidak bertujuan untuk mengkritik operasional kereta cepat itu sendiri, melainkan untuk menjelaskan kondisi finansial yang ia warisi saat pertama kali menangani proyek tersebut.

# Tidak meminta APBN.
Ia juga menegaskan bahwa tidak ada pihak yang meminta Anggaran Pendapatan dan Belanja Negara (APBN) untuk menanggung utang proyek tersebut.
 
Pernyataan ini menimbulkan kontroversi dan menuai kritik dari berbagai pihak. Beberapa pengamat menilai LBP terkesan ""cuci tangan"" dan melempar tanggung jawab terkait masalah proyek yang ia tangani sejak lama.",lbp adalah seorang penokoh yang mengatakan bahwa proyek kereta cepat whoosh sudah dalam kondisi busuk sejak awal ia ditugaskan untuk mengurusnya pernyataan ini disampaikannya dalam sebuah diskusi pada pertengahan oktober   berikut adalah poin poin utama dari pernyataannya kondisi keuangan yang bermasalah lbp yang saat itu menjabat sebagai menko menjelaskan bahwa proyek whoosh memiliki masalah keuangan yang buruk saat pertama kali berada di bawah pengawasannya audit dan restrukturisasi untuk mengatasi masalah tersebut pemerintah melakukan audit keuangan menurut lbp pihak tiongkok bersedia merestrukturisasi pinjaman proyek yang totalnya mencapai rp  triliun dengan jangka waktu hingga   tahun bukan kritik terhadap whoosh pernyataan lbp tidak bertujuan untuk mengkritik operasional kereta cepat itu sendiri melainkan untuk menjelaskan kondisi finansial yang ia warisi saat pertama kali menangani proyek tersebut tidak meminta apbn ia juga menegaskan bahwa tidak ada pihak yang meminta anggaran pendapatan dan belanja negara apbn untuk menanggung utang proyek tersebut pernyataan ini menimbulkan kontroversi dan menuai kritik dari berbagai pihak beberapa pengamat menilai lbp terkesan cuci tangan dan melempar tanggung jawab terkait masalah proyek yang ia tangani sejak lama,neutral,1
